"","X","id","property_id","year_built","rooms_count","beds_count","baths_count","half_baths_count","full_baths_count","stories_count","units_count","buildings_count","total_size","basement_size","garage_size","architecture_type","exterior_wall_type","air_conditioning_type","basement_type","building_type","improvement_type","condition","construction_type","fireplace_count","fireplace_type","foundation_type","flooring_type","garage_type","heating_type","mobile_home","parking_spaces","parking_type","pool_type","quality","roof_type","roof_style_type","electricity_type","fuel_type","sewer_type","water_type","street_number","street_name","street_direction","street_suffix","unit_type","unit_number","address","city","state","zip","zoning","zoning_category","zoning_description","parcel_id","latitude","longitude","depth","width","size","acres","township","section","rental_property","view","location_description","land","improvement","total","exemption","tax_amount","tax_year","details","date","price","type","seller","transaction_id","document_year","sale_code"
"975",494220,494220,586667,1982,NA,4,2,0,2,NA,NA,NA,2006,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",7817,"Sechart","","Ct","","","7817 Sechart Ct","Bakersfield","CA",93309,"","Residential","SingleFamily","",35.325561,-119.08943,NA,NA,9147,0.21,"",NA,NA,NA,"",NA,NA,164830,NA,NA,NA,NA,2016-05-18,265500,"","",NA,NA,NA
"976",494221,494221,586668,1983,NA,4,2,0,2,NA,NA,NA,2006,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",7913,"Sechart","","Ct","","","7913 Sechart Ct","Bakersfield","CA",93309,"","Residential","SingleFamily","",35.325485,-119.090407,NA,NA,9469,0.2174,"",NA,NA,NA,"",NA,NA,232000,NA,NA,NA,NA,2016-09-07,255000,"","",NA,NA,NA
"977",494222,494222,586669,1982,NA,4,2,0,2,NA,NA,NA,1851,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3109,"Blakeburn","","Ln","","","3109 Blakeburn Ln","Bakersfield","CA",93309,"","Residential","SingleFamily","",35.326181,-119.089909,NA,NA,9583,0.22,"",NA,NA,NA,"",NA,NA,210000,NA,NA,NA,NA,2016-07-29,252000,"","",NA,NA,NA
"978",494223,494223,586670,1983,NA,4,2,0,2,NA,NA,NA,2106,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3008,"Victoria","","Way","","","3008 Victoria Way","Bakersfield","CA",93309,"","Residential","SingleFamily","",35.327043,-119.090327,NA,NA,9623,0.2209,"",NA,NA,NA,"",NA,NA,189544,NA,NA,NA,NA,2016-03-31,266500,"","",NA,NA,NA
"979",494224,494224,586671,1984,NA,4,NA,NA,NA,NA,NA,NA,2006,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3013,"Victoria","","Way","","","3013 Victoria Way","Bakersfield","CA",93309,"","Residential","SingleFamily","",35.326771,-119.090951,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,193732,NA,NA,NA,NA,2016-03-10,275000,"","",NA,NA,NA
"980",494225,494225,586672,1983,NA,3,2,0,2,NA,NA,NA,1935,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",7800,"Sechart","","Ct","","","7800 Sechart Ct","Bakersfield","CA",93309,"","Residential","SingleFamily","",35.326092,-119.088426,NA,NA,11325,0.26,"",NA,NA,NA,"",NA,NA,211938,NA,NA,NA,NA,2016-05-25,271000,"","",NA,NA,NA
"981",494226,494226,586673,1983,NA,4,2.5,1,2,NA,NA,NA,2493,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2909,"Buford","","Way","","","2909 Buford Way","Bakersfield","CA",93309,"","Residential","SingleFamily","",35.328119,-119.084871,NA,NA,11874,0.2726,"",NA,NA,NA,"",NA,NA,195470,NA,NA,NA,NA,2016-10-05,3e+05,"","",NA,NA,NA
"983",494228,494228,586675,1981,NA,2,1,0,1,NA,NA,NA,1025,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",7012,"Chalmette","","Dr","","","7012 Chalmette Dr","Bakersfield","CA",93309,"","Residential","SingleFamily","",35.322092,-119.081486,NA,NA,6895,0.1583,"",NA,NA,NA,"",NA,NA,139000,NA,NA,NA,NA,2016-02-17,150000,"","",NA,NA,NA
"984",494229,494229,586676,1982,NA,3,NA,NA,NA,NA,NA,NA,1120,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",7013,"Chalmette","","Dr","","","7013 Chalmette Dr","Bakersfield","CA",93309,"","Residential","SingleFamily","",35.321684,-119.081185,NA,NA,6786,0.1558,"",NA,NA,NA,"",NA,NA,144000,NA,NA,NA,NA,2016-09-28,180000,"","",NA,NA,NA
"985",494230,494230,586677,1982,NA,3,NA,NA,NA,NA,NA,NA,1336,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3708,"Rockcastle","","Dr","","","3708 Rockcastle Dr","Bakersfield","CA",93309,"","Residential","SingleFamily","",35.321079,-119.082519,NA,NA,7840,0.18,"",NA,NA,NA,"",NA,NA,128075,NA,NA,NA,NA,2016-05-20,195000,"","",NA,NA,NA
"986",494231,494231,586678,1982,NA,3,2,0,2,NA,NA,NA,1314,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",7013,"Iberia","","Ct","","","7013 Iberia Ct","Bakersfield","CA",93309,"","Residential","SingleFamily","",35.319333,-119.082607,NA,NA,6969,0.16,"",NA,NA,NA,"",NA,NA,180000,NA,NA,NA,NA,2016-10-11,210000,"","",NA,NA,NA
"987",515958,515958,609188,1950,4,2,1,0,1,1,NA,1,703,NA,NA,"","","",NA,"Single Family",NA,"","Wood Frame/metal",NA,NA,"",NA,"","Floor/wall Furnace",NA,NA,"",NA,"Average","",NA,NA,NA,"","",623,"Melba","","Ln","","","623 Melba Ln","Bakersfield","CA",93307,"R-1","Residential","Single Family Residence / Townhouse","139-294-13",35.359816,-118.997132,NA,NA,6098,0.14,"",NA,NA,NA,"",2241,15627,17868,NA,0,2016,NA,2016-03-22,52000,"Grant Deed","BB & BZ PROPERTIES",NA,NA,NA
"988",515959,515959,609189,1938,NA,2,1,0,1,NA,NA,NA,1141,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",915,"T","","St","","","915 T St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.366013,-119.007582,NA,NA,6534,0.15,"",NA,NA,NA,"",NA,NA,72295,NA,NA,NA,NA,2016-09-14,79000,"","",NA,NA,NA
"989",515960,515960,609190,1922,NA,3,2,0,2,NA,NA,NA,1091,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",811,"R","","St","","","811 R St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.365048,-119.009865,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,77000,NA,NA,NA,NA,2016-09-09,1e+05,"","",NA,NA,NA
"990",515961,515961,609191,1927,NA,2,1,0,1,NA,NA,NA,768,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",714,"R","","St","","","714 R St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.364026,-119.009127,NA,NA,6054,0.139,"",NA,NA,NA,"",NA,NA,57000,NA,NA,NA,NA,2016-06-30,55000,"","",NA,NA,NA
"991",515962,515962,609192,1929,NA,2,1,0,1,NA,NA,NA,852,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",610,"6th","","St","","","610 6th St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.362927,-119.008797,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,53000,NA,NA,NA,NA,2016-03-18,58000,"","",NA,NA,NA
"992",515963,515963,609193,1947,NA,3,NA,NA,NA,NA,NA,NA,888,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",125,"T","","St","","","125 T St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.356023,-119.008576,NA,NA,5867,0.1347,"",NA,NA,NA,"",NA,NA,63238,NA,NA,NA,NA,2016-05-24,90000,"","",NA,NA,NA
"993",515964,515964,609194,1947,NA,2,1,0,1,NA,NA,NA,888,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",105,"T","","St","","","105 T St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.355337,-119.008707,NA,NA,5950,0.1366,"",NA,NA,NA,"",NA,NA,55078,NA,NA,NA,NA,2016-04-07,65000,"","",NA,NA,NA
"994",515965,515965,609195,1947,NA,2,1,0,1,NA,NA,NA,888,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",145,"Donna","","Ave","","","145 Donna Ave","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.356777,-119.007347,NA,NA,6120,0.1405,"",NA,NA,NA,"",NA,NA,46201,NA,NA,NA,NA,2016-09-07,65500,"","",NA,NA,NA
"996",515967,515967,609197,1947,NA,3,1,0,1,NA,NA,NA,1167,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",236,"T","","St","","","236 T St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.358459,-119.006594,NA,NA,6692,0.1536,"",NA,NA,NA,"",NA,NA,37314,NA,NA,NA,NA,2016-03-09,75000,"","",NA,NA,NA
"997",515968,515968,609198,1920,NA,2,1,0,1,NA,NA,NA,675,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",508,"King","","St","","","508 King St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.372797,-118.992973,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,9142,NA,NA,NA,NA,2016-04-05,75000,"","",NA,NA,NA
"998",515969,515969,609199,1915,NA,2,1,0,1,NA,NA,NA,1060,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",503,"Butte","","St","","","503 Butte St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.369851,-118.998355,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,16422,NA,NA,NA,NA,2016-10-12,62000,"","",NA,NA,NA
"999",515970,515970,609200,1912,NA,2,1,0,1,NA,NA,NA,724,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",503,"King","","St","","","503 King St","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.372399,-118.992498,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,11388,NA,NA,NA,NA,2016-03-18,40000,"","",NA,NA,NA
"1000",515971,515971,609201,1947,NA,3,1,0,1,NA,NA,NA,1093,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",317,"Beale","","Ave","","","317 Beale Ave","Bakersfield","CA",93305,"","Residential","SingleFamily","",35.370155,-118.991545,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,51229,NA,NA,NA,NA,2016-02-22,53500,"","",NA,NA,NA
"1001",515972,515972,609202,1932,NA,2,1,0,1,NA,NA,NA,1176,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1400,"Gorrill","","St","","","1400 Gorrill St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.364208,-118.98736,NA,NA,6750,0.155,"",NA,NA,NA,"",NA,NA,45914,NA,NA,NA,NA,2016-04-27,55000,"","",NA,NA,NA
"1003",515974,515974,609204,1931,NA,2,1,0,1,NA,NA,NA,686,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",121,"Kincaid","","St","","","121 Kincaid St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.356584,-118.992706,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,23506,NA,NA,NA,NA,2016-01-29,33000,"","",NA,NA,NA
"1004",515975,515975,609205,1941,NA,1,1,0,1,NA,NA,NA,616,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",104,"Owens","S","St","","","104 S Owens St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.356042,-118.991111,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,17233,NA,NA,NA,NA,2016-05-05,26000,"","",NA,NA,NA
"1005",515976,515976,609206,1940,NA,2,1,0,1,NA,NA,NA,463,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",334,"Northrup","","St","","","334 Northrup St","Bakersfield","CA",93307,"","Residential","SingleFamily","",35.360643,-118.989993,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,7233,NA,NA,NA,NA,2016-08-05,67000,"","",NA,NA,NA
"1007",516678,516678,609930,1967,NA,0,1,0,1,NA,NA,NA,2107,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",210,"Harding","","Ave","","","210 Harding Ave","Bakersfield","CA",93308,"","Residential","MultiFamily2To4","",35.411647,-119.024326,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,68652,NA,NA,NA,NA,2016-10-11,155000,"","",NA,NA,NA
"1008",516679,516679,609931,1949,NA,2,NA,NA,NA,NA,NA,NA,1624,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",101,"Chester","N","Ave","","","101 N Chester Ave","Bakersfield","CA",93308,"","Residential","MultiFamily2To4","",35.405183,-119.0213,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,72950,NA,NA,NA,NA,2016-04-15,153000,"","",NA,NA,NA
"1010",516733,516733,609992,1986,NA,9,8.5,1,8,NA,NA,NA,4025,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",4300,"Orrick","","Ct","","","4300 Orrick Ct","Bakersfield","CA",93308,"","Residential","Quadruplex","",35.443614,-119.030583,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,291317,NA,NA,NA,NA,2016-02-26,320000,"","",NA,NA,NA
"1011",516734,516734,609993,2003,NA,5,4,0,4,NA,NA,NA,3866,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",5050,"Hills","N","Dr","","","5050 N Hills Dr","Bakersfield","CA",93308,"","Residential","Quadruplex","",35.451282,-119.022778,NA,NA,47045,1.08,"",NA,NA,NA,"",NA,NA,290000,NA,NA,NA,NA,2016-05-13,535000,"","",NA,NA,NA
"1013",516736,516736,609995,2006,NA,0,NA,NA,NA,NA,NA,NA,4463,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",704,"Meadow Grove","","Ct","","","704 Meadow Grove Ct","Bakersfield","CA",93308,"","Residential","Quadruplex","",35.433128,-119.035383,NA,NA,21470,0.4929,"",NA,NA,NA,"",NA,NA,379000,NA,NA,NA,NA,2016-03-30,5e+05,"","",NA,NA,NA
"1014",516737,516737,609996,2006,NA,10,8,0,8,NA,NA,NA,4463,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",712,"Meadow Grove","","Ct","","","712 Meadow Grove Ct","Bakersfield","CA",93308,"","Residential","Quadruplex","",35.433113,-119.035892,NA,NA,14810,0.34,"",NA,NA,NA,"",NA,NA,379000,NA,NA,NA,NA,2016-03-30,5e+05,"","",NA,NA,NA
"1015",516738,516738,609997,2006,NA,10,8,0,8,NA,NA,NA,4463,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",720,"Meadow Grove","","Ct","","","720 Meadow Grove Ct","Bakersfield","CA",93308,"","Residential","Quadruplex","",35.43312,-119.03634,NA,NA,15682,0.36,"",NA,NA,NA,"",NA,NA,379000,NA,NA,NA,NA,2016-03-30,5e+05,"","",NA,NA,NA
"1016",516739,516739,609998,2006,NA,0,NA,NA,NA,NA,NA,NA,4463,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",705,"Meadow Grove","","Ct","","","705 Meadow Grove Ct","Bakersfield","CA",93308,"","Residential","Quadruplex","",35.432295,-119.035375,NA,NA,21205,0.4868,"",NA,NA,NA,"",NA,NA,379000,NA,NA,NA,NA,2016-03-30,5e+05,"","",NA,NA,NA
"1017",516740,516740,609999,2006,NA,10,8,0,8,NA,NA,NA,4463,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",716,"Meadow Grove","","Ct","","","716 Meadow Grove Ct","Bakersfield","CA",93308,"","Residential","Quadruplex","",35.433113,-119.036112,NA,NA,14810,0.34,"",NA,NA,NA,"",NA,NA,379000,NA,NA,NA,NA,2016-03-30,5e+05,"","",NA,NA,NA
"1018",516741,516741,610000,2006,NA,10,8,0,8,NA,NA,NA,4463,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",717,"Meadow Grove","","Ct","","","717 Meadow Grove Ct","Bakersfield","CA",93308,"","Residential","Quadruplex","",35.432302,-119.036095,NA,NA,16553,0.38,"",NA,NA,NA,"",NA,NA,379000,NA,NA,NA,NA,2016-03-30,5e+05,"","",NA,NA,NA
"1020",516743,516743,610002,2006,NA,10,8,0,8,NA,NA,NA,4463,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",709,"Meadow Grove","","Ct","","","709 Meadow Grove Ct","Bakersfield","CA",93308,"","Residential","Quadruplex","",35.432299,-119.035638,NA,NA,16988,0.39,"",NA,NA,NA,"",NA,NA,379000,NA,NA,NA,NA,2016-03-30,5e+05,"","",NA,NA,NA
"1021",516744,516744,610003,2006,NA,10,8,0,8,NA,NA,NA,4463,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",713,"Meadow Grove","","Ct","","","713 Meadow Grove Ct","Bakersfield","CA",93308,"","Residential","Quadruplex","",35.432301,-119.035869,NA,NA,16553,0.38,"",NA,NA,NA,"",NA,NA,379000,NA,NA,NA,NA,2016-03-30,5e+05,"","",NA,NA,NA
"1022",516745,516745,610004,2006,NA,10,8,0,8,NA,NA,NA,4463,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",721,"Meadow Grove","","Ct","","","721 Meadow Grove Ct","Bakersfield","CA",93308,"","Residential","Quadruplex","",35.432302,-119.036331,NA,NA,17860,0.41,"",NA,NA,NA,"",NA,NA,379000,NA,NA,NA,NA,2016-03-30,5e+05,"","",NA,NA,NA
"1023",516746,516746,610005,2006,NA,10,8,0,8,NA,NA,NA,4463,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",708,"Meadow Grove","","Ct","","","708 Meadow Grove Ct","Bakersfield","CA",93308,"","Residential","Quadruplex","",35.43312,-119.035658,NA,NA,17424,0.4,"",NA,NA,NA,"",NA,NA,379000,NA,NA,NA,NA,2016-03-30,5e+05,"","",NA,NA,NA
"1028",517215,517215,610489,1991,NA,3,3,0,3,NA,NA,NA,1818,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",11100,"Camino Majorca","","","","","11100 Camino Majorca","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.322707,-119.124883,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,139485,NA,NA,NA,NA,2016-07-01,170000,"","",NA,NA,NA
"1029",517216,517216,610490,1984,NA,3,2,0,2,NA,NA,NA,1521,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9304,"Nickam","","Ct","","","9304 Nickam Ct","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.318394,-119.105732,NA,NA,7405,0.17,"",NA,NA,NA,"",NA,NA,167496,NA,NA,NA,NA,2016-02-18,215500,"","",NA,NA,NA
"1030",517217,517217,610491,1989,NA,3,2,0,2,NA,NA,NA,1515,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9409,"Carvalho","","Ct","","","9409 Carvalho Ct","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.312827,-119.10658,NA,NA,9861,0.2264,"",NA,NA,NA,"",NA,NA,181353,NA,NA,NA,NA,2016-04-18,220000,"","",NA,NA,NA
"1031",517218,517218,610492,1989,NA,3,2,0,2,NA,NA,NA,1454,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",4504,"Devlin","","Ct","","","4504 Devlin Ct","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.313137,-119.105674,NA,NA,5945,0.1365,"",NA,NA,NA,"",NA,NA,182148,NA,NA,NA,NA,2016-09-30,195000,"","",NA,NA,NA
"1032",517219,517219,610493,1989,NA,3,2,0,2,NA,NA,NA,1454,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9400,"Lanneau","","Ct","","","9400 Lanneau Ct","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.312425,-119.106436,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,192000,NA,NA,NA,NA,2016-02-29,223000,"","",NA,NA,NA
"1033",517220,517220,610494,1986,NA,3,2,0,2,NA,NA,NA,1598,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9404,"Coulter","","Ct","","","9404 Coulter Ct","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.311601,-119.106644,NA,NA,6534,0.15,"",NA,NA,NA,"",NA,NA,214000,NA,NA,NA,NA,2016-10-03,189000,"","",NA,NA,NA
"1035",517222,517222,610496,1993,NA,3,3,0,3,NA,NA,NA,1517,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",4045,"Frost","","Way","","","4045 Frost Way","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.317892,-119.108978,NA,NA,5649,0.1297,"",NA,NA,NA,"",NA,NA,162679,NA,NA,NA,NA,2016-05-24,177000,"","",NA,NA,NA
"1036",517223,517223,610497,1993,NA,3,3,0,3,NA,NA,NA,1517,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9519,"Clemens","","Way","","","9519 Clemens Way","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.319069,-119.108018,NA,NA,3598,0.0826,"",NA,NA,NA,"",NA,NA,144644,NA,NA,NA,NA,2016-04-08,215000,"","",NA,NA,NA
"1037",517224,517224,610498,1998,NA,4,2,0,2,NA,NA,NA,1981,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",4201,"Tweeddale","","Dr","","","4201 Tweeddale Dr","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.317058,-119.108979,NA,NA,9147,0.21,"",NA,NA,NA,"",NA,NA,168963,NA,NA,NA,NA,2016-03-18,267000,"","",NA,NA,NA
"1038",517225,517225,610499,1999,NA,3,2,0,2,NA,NA,NA,1475,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9405,"Millikan","","Way","","","9405 Millikan Way","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.315253,-119.107997,NA,NA,4356,0.1,"",NA,NA,NA,"",NA,NA,200000,NA,NA,NA,NA,2016-09-09,202500,"","",NA,NA,NA
"1039",517226,517226,610500,1999,NA,3,2,0,2,NA,NA,NA,1918,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",10004,"China Rose","","Ave","","","10004 China Rose Ave","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.328321,-119.113412,NA,NA,8712,0.2,"",NA,NA,NA,"",NA,NA,118320,NA,NA,NA,NA,2016-04-01,320000,"","",NA,NA,NA
"1040",517227,517227,610501,2000,NA,2,2,0,2,NA,NA,NA,1917,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",10012,"China Rose","","Ave","","","10012 China Rose Ave","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.328231,-119.113882,NA,NA,7862,0.1805,"",NA,NA,NA,"",NA,NA,261274,NA,NA,NA,NA,2016-04-26,325000,"","",NA,NA,NA
"1042",517229,517229,610503,2000,NA,3,NA,NA,NA,NA,NA,NA,2492,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",10005,"China Rose","","Ave","","","10005 China Rose Ave","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.327831,-119.113361,NA,NA,6969,0.16,"",NA,NA,NA,"",NA,NA,102321,NA,NA,NA,NA,2016-04-28,335000,"","",NA,NA,NA
"1043",517230,517230,610504,2000,NA,3,1.5,1,1,NA,NA,NA,1787,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3001,"Rose Petal","","St","","","3001 Rose Petal St","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.327909,-119.113073,NA,NA,7405,0.17,"",NA,NA,NA,"",NA,NA,256151,NA,NA,NA,NA,2016-10-06,290000,"","",NA,NA,NA
"1044",517231,517231,610505,2000,NA,3,2,0,2,NA,NA,NA,1787,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3009,"Rose Petal","","St","","","3009 Rose Petal St","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.327549,-119.113064,NA,NA,6970,0.16,"",NA,NA,NA,"",NA,NA,97179,NA,NA,NA,NA,2016-09-13,315000,"","",NA,NA,NA
"1045",517232,517232,610506,1999,NA,3,2.5,1,2,NA,NA,NA,2492,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3017,"Rose Petal","","St","","","3017 Rose Petal St","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.327192,-119.113059,NA,NA,6970,0.16,"",NA,NA,NA,"",NA,NA,297136,NA,NA,NA,NA,2016-01-29,310000,"","",NA,NA,NA
