"","X","id","property_id","year_built","rooms_count","beds_count","baths_count","half_baths_count","full_baths_count","stories_count","units_count","buildings_count","total_size","basement_size","garage_size","architecture_type","exterior_wall_type","air_conditioning_type","basement_type","building_type","improvement_type","condition","construction_type","fireplace_count","fireplace_type","foundation_type","flooring_type","garage_type","heating_type","mobile_home","parking_spaces","parking_type","pool_type","quality","roof_type","roof_style_type","electricity_type","fuel_type","sewer_type","water_type","street_number","street_name","street_direction","street_suffix","unit_type","unit_number","address","city","state","zip","zoning","zoning_category","zoning_description","parcel_id","latitude","longitude","depth","width","size","acres","township","section","rental_property","view","location_description","land","improvement","total","exemption","tax_amount","tax_year","details","date","price","type","seller","transaction_id","document_year","sale_code"
"3316",380551,380551,468841,1940,NA,2,1,0,1,NA,NA,NA,1706,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",502,"24th","W","St","","","502 W 24th St","Houston","TX",77008,"","Residential","SingleFamily","",29.807643,-95.406182,NA,NA,6551,0.1504,"",NA,NA,NA,"",NA,NA,315000,NA,NA,NA,NA,2016-04-01,310000,"","",NA,NA,NA
"3360",382394,382394,470781,1978,NA,3,2,0,2,NA,NA,NA,1450,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7411,"Weatherhill","","Ln","","","7411 Weatherhill Ln","Houston","TX",77041,"","Residential","SingleFamily","",29.885472,-95.615174,NA,NA,6298,0.1446,"",NA,NA,NA,"",NA,NA,95672,NA,NA,NA,NA,2016-03-15,130000,"","",NA,NA,NA
"3377",382411,382411,470798,1983,NA,2,2,0,2,NA,NA,NA,1047,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7526,"Fountaincrest","","Dr","","","7526 Fountaincrest Dr","Houston","TX",77041,"","Residential","SingleFamily","",29.888293,-95.606663,NA,NA,9471,0.2174,"",NA,NA,NA,"",NA,NA,87411,NA,NA,NA,NA,2016-02-09,90000,"","",NA,NA,NA
"3396",382891,382891,471300,1975,NA,2,2.5,1,2,NA,NA,NA,3060,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",5555,"Del Monte","","Dr","Unit","407","5555 Del Monte Dr UNIT 407","Houston","TX",77056,"","Residential","Condominium","",29.745395,-95.471665,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,473629,NA,NA,NA,NA,2016-01-24,635000,"","",NA,NA,NA
"3406",385160,385160,473613,1988,NA,3,2,0,2,NA,NA,NA,1693,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",16407,"Canario","","Dr","","","16407 Canario Dr","Houston","TX",77083,"","Residential","SingleFamily","",29.690708,-95.675752,NA,NA,6300,0.1446,"",NA,NA,NA,"",NA,NA,123000,NA,NA,NA,NA,2016-07-08,126000,"","",NA,NA,NA
"3413",385167,385167,473620,1980,NA,3,2,0,2,NA,NA,NA,1268,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",16731,"Espinosa","","Dr","","","16731 Espinosa Dr","Houston","TX",77083,"","Residential","SingleFamily","",29.698303,-95.681824,NA,NA,5828,0.1338,"",NA,NA,NA,"",NA,NA,88290,NA,NA,NA,NA,2016-04-01,110000,"","",NA,NA,NA
"3425",385179,385179,473632,2002,NA,4,2,0,2,NA,NA,NA,2099,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7359,"Winding Canyon","","Ln","","","7359 Winding Canyon Ln","Houston","TX",77083,"","Residential","SingleFamily","",29.694399,-95.684368,NA,NA,9037,0.2075,"",NA,NA,NA,"",NA,NA,141910,NA,NA,NA,NA,2016-05-05,166920,"","",NA,NA,NA
"3431",385192,385192,473645,1981,NA,3,2,0,2,NA,NA,NA,1125,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7507,"Log Cradle","","Dr","","","7507 Log Cradle Dr","Houston","TX",77041,"","Residential","SingleFamily","",29.888044,-95.612723,NA,NA,4830,0.1109,"",NA,NA,NA,"",NA,NA,81467,NA,NA,NA,NA,2016-07-26,105000,"","",NA,NA,NA
"3445",385656,385656,474140,1956,NA,4,2,0,2,NA,NA,NA,2200,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",5335,"Willowbend","","Blvd","","","5335 Willowbend Blvd","Houston","TX",77096,"","Residential","SingleFamily","",29.666255,-95.475516,NA,NA,10079,0.2314,"",NA,NA,NA,"",NA,NA,267922,NA,NA,NA,NA,2016-03-21,430000,"","",NA,NA,NA
"3452",385663,385663,474147,1955,NA,3,2,0,2,NA,NA,NA,1692,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",5443,"Kinglet","","St","","","5443 Kinglet St","Houston","TX",77096,"","Residential","SingleFamily","",29.662074,-95.479447,NA,NA,8400,0.1928,"",NA,NA,NA,"",NA,NA,208379,NA,NA,NA,NA,2016-03-07,378400,"","",NA,NA,NA
"3488",389323,389323,477934,1987,NA,3,2.5,1,2,NA,NA,NA,1953,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",6207,"Nancet","","Dr","","","6207 Nancet Dr","Houston","TX",77041,"","Residential","SingleFamily","",29.860623,-95.620376,NA,NA,6298,0.1446,"",NA,NA,NA,"",NA,NA,143745,NA,NA,NA,NA,2016-06-17,159000,"","",NA,NA,NA
"3541",389932,389932,478561,1978,NA,4,1,0,1,NA,NA,NA,1224,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",6926,"Paso Del Sol","","Dr","","","6926 Paso Del Sol Dr","Houston","TX",77083,"","Residential","SingleFamily","",29.70165,-95.673565,NA,NA,6871,0.1577,"",NA,NA,NA,"",NA,NA,91190,NA,NA,NA,NA,2016-01-21,84000,"","",NA,NA,NA
"3584",392073,392073,480782,1980,NA,3,2,0,2,NA,NA,NA,1528,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",3730,"Saint William","","Ln","","","3730 Saint William Ln","Houston","TX",77084,"","Residential","SingleFamily","",29.827136,-95.690653,NA,NA,8276,0.19,"",NA,NA,NA,"",NA,NA,108887,NA,NA,NA,NA,2016-02-22,118260,"","",NA,NA,NA
"3618",394450,394450,483218,1956,NA,2,1,0,1,NA,NA,NA,1303,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",107,"Brenda","W","St","","","107 W Brenda St","Houston","TX",77076,"","Residential","SingleFamily","",29.858288,-95.398351,NA,NA,6529,0.1499,"",NA,NA,NA,"",NA,NA,68945,NA,NA,NA,NA,2016-06-20,80000,"","",NA,NA,NA
"3627",396117,396117,484936,1920,NA,3,2,0,2,NA,NA,NA,1248,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",5114,"Sunbeam","","St","","","5114 Sunbeam St","Houston","TX",77033,"","Residential","SingleFamily","",29.650641,-95.347999,NA,NA,5501,0.1263,"",NA,NA,NA,"",NA,NA,33186,NA,NA,NA,NA,2016-07-06,89900,"","",NA,NA,NA
"3644",400169,400169,489131,1994,NA,4,3.5,1,3,NA,NA,NA,3033,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",17006,"Copper Shore","","Dr","","","17006 Copper Shore Dr","Houston","TX",77095,"","Residential","SingleFamily","",29.89869,-95.671354,NA,NA,8041,0.1846,"",NA,NA,NA,"",NA,NA,275555,NA,NA,NA,NA,2016-05-17,296000,"","",NA,NA,NA
"3648",400173,400173,489135,1993,NA,4,3,0,3,NA,NA,NA,2516,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",17206,"Sandestine","","Dr","","","17206 Sandestine Dr","Houston","TX",77095,"","Residential","SingleFamily","",29.902548,-95.674749,NA,NA,6324,0.1452,"",NA,NA,NA,"",NA,NA,193022,NA,NA,NA,NA,2016-05-27,245900,"","",NA,NA,NA
"3650",400175,400175,489137,2000,NA,4,3,0,3,NA,NA,NA,3009,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",8411,"Sandestine","","Ct","","","8411 Sandestine Ct","Houston","TX",77095,"","Residential","SingleFamily","",29.902613,-95.670306,NA,NA,11565,0.2655,"",NA,NA,NA,"",NA,NA,265606,NA,NA,NA,NA,2016-08-04,269900,"","",NA,NA,NA
"3693",402136,402136,491179,2000,NA,2,2,0,2,NA,NA,NA,1972,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1808,"Bailey","","St","","","1808 Bailey St","Houston","TX",77019,"","Residential","Townhouse","",29.752386,-95.382324,NA,NA,1781,0.0409,"",NA,NA,NA,"",NA,NA,362000,NA,NA,NA,NA,2016-08-24,345000,"","",NA,NA,NA
"3704",402147,402147,491190,2001,NA,2,2.5,1,2,NA,NA,NA,2092,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1007,"Crocker","","St","","","1007 Crocker St","Houston","TX",77019,"","Residential","Townhouse","",29.757216,-95.389512,NA,NA,1616,0.0371,"",NA,NA,NA,"",NA,NA,389539,NA,NA,NA,NA,2016-06-24,405000,"","",NA,NA,NA
"3707",402150,402150,491193,2003,NA,3,2.5,1,2,NA,NA,NA,1585,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1309,"Ruthven","","St","","","1309 Ruthven St","Houston","TX",77019,"","Residential","Townhouse","",29.75497,-95.380845,NA,NA,2478,0.0569,"",NA,NA,NA,"",NA,NA,274599,NA,NA,NA,NA,2016-06-13,286000,"","",NA,NA,NA
"3738",408974,408974,498271,1977,NA,2,1.5,1,1,NA,NA,NA,833,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",8624,"Dairy View","","Ln","","","8624 Dairy View Ln","Houston","TX",77072,"","Residential","SingleFamily","",29.684696,-95.600567,NA,NA,1540,0.0354,"",NA,NA,NA,"",NA,NA,47245,NA,NA,NA,NA,2016-06-22,87000,"","",NA,NA,NA
"3741",408977,408977,498274,1980,NA,2,2.5,1,2,NA,NA,NA,1168,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",12400,"Brookglade","","Cir","Unit","12","12400 Brookglade Cir UNIT 12","Houston","TX",77099,"","Residential","SingleFamily","",29.680999,-95.598328,NA,NA,1300,0.0298,"",NA,NA,NA,"",NA,NA,57193,NA,NA,NA,NA,2016-08-05,40000,"","",NA,NA,NA
"3743",408979,408979,498276,1982,NA,2,2.5,1,2,NA,NA,NA,1168,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",12300,"Brookglade","","Cir","Unit","79","12300 Brookglade Cir UNIT 79","Houston","TX",77099,"","Residential","SingleFamily","",29.68055,-95.596912,NA,NA,1341,0.0308,"",NA,NA,NA,"",NA,NA,58676,NA,NA,NA,NA,2016-07-13,80000,"","",NA,NA,NA
"3747",408983,408983,498280,1983,NA,2,2.5,1,2,NA,NA,NA,1196,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",12500,"Brookglade","","Cir","Unit","162","12500 Brookglade Cir UNIT 162","Houston","TX",77099,"","Residential","SingleFamily","",29.680166,-95.599911,NA,NA,1411,0.0324,"",NA,NA,NA,"",NA,NA,61046,NA,NA,NA,NA,2016-09-01,70000,"","",NA,NA,NA
"3753",412472,412472,501898,1955,NA,4,2,0,2,NA,NA,NA,2423,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",10518,"Moorberry","","Ln","","","10518 Moorberry Ln","Houston","TX",77043,"","Residential","SingleFamily","",29.808883,-95.55322,NA,NA,9439,0.2167,"",NA,NA,NA,"",NA,NA,197748,NA,NA,NA,NA,2016-04-26,240000,"","",NA,NA,NA
"3758",412477,412477,501903,1962,NA,3,2,0,2,NA,NA,NA,2295,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1827,"Nocturne","","Ln","","","1827 Nocturne Ln","Houston","TX",77043,"","Residential","SingleFamily","",29.805952,-95.549218,NA,NA,10458,0.2401,"",NA,NA,NA,"",NA,NA,276673,NA,NA,NA,NA,2016-02-25,290000,"","",NA,NA,NA
"3773",414570,414570,504083,2005,5,3,3,0,3,0,NA,1,2024,NA,437,"","Stucco","Central",NA,"Single Family","","Average","",NA,"","Slab",NA,"Attached Frame","Central",NA,NA,"Attached Frame Garage","","Good",NA,NA,"","","","",1410,"Knox","","St","","","1410 Knox St","Houston","TX",77007,"","Residential","Single Family Residence / Townhouse","030-051-006-0044",29.77345,-95.42082,NA,NA,2800,0.0643,"",NA,NA,NA,"",0,0,389200,NA,9867,2015,NA,2016-07-27,425100,"Grant Deed","GAVIRIA WILMER T",NA,NA,NA
"3774",415645,415645,505176,1918,7,4,3,0,3,1,NA,1,2241,NA,NA,"Bungalow","Frame Concrete Block/brick","",NA,"Single Family","","Fair","",NA,"","",NA,"Carport","Central Forced Air",NA,NA,"Carport","","Low",NA,NA,"Available","Gas","Public","Public",5622,"Kiam","","St","","","5622 Kiam St","Houston","TX",77007,"","Residential","Single Family Residence / Townhouse","010-224-000-0596",29.78145,-95.42298,NA,NA,5350,0.1228,"",NA,NA,NA,"Neighborhood",0,0,101280,NA,2603,2015,NA,2016-09-15,428000,"Grant Deed","KIAM COURT LLC",NA,NA,NA
"3792",420389,420389,510094,1976,NA,4,3,0,3,NA,NA,NA,2574,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1615,"Park Haven","","Dr","","","1615 Park Haven Dr","Houston","TX",77077,"","Residential","SingleFamily","",29.750902,-95.579941,NA,NA,9234,0.212,"",NA,NA,NA,"",NA,NA,436086,NA,NA,NA,NA,2016-04-07,315000,"","",NA,NA,NA
"3799",420396,420396,510101,1978,NA,4,2.5,1,2,NA,NA,NA,2296,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",11527,"Meadow Lake","","Dr","","","11527 Meadow Lake Dr","Houston","TX",77077,"","Residential","SingleFamily","",29.741921,-95.579843,NA,NA,8590,0.1972,"",NA,NA,NA,"",NA,NA,303429,NA,NA,NA,NA,2016-02-17,230000,"","",NA,NA,NA
"3803",420400,420400,510105,1981,NA,3,2,0,2,NA,NA,NA,1690,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",11650,"Manor Park","","Dr","","","11650 Manor Park Dr","Houston","TX",77077,"","Residential","SingleFamily","",29.747681,-95.583888,NA,NA,7148,0.1641,"",NA,NA,NA,"",NA,NA,255000,NA,NA,NA,NA,2016-03-30,180000,"","",NA,NA,NA
"3805",420402,420402,510107,1981,NA,4,2.5,1,2,NA,NA,NA,2635,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",11630,"Manor Park","","Dr","","","11630 Manor Park Dr","Houston","TX",77077,"","Residential","SingleFamily","",29.748278,-95.58324,NA,NA,6616,0.1519,"",NA,NA,NA,"",NA,NA,351607,NA,NA,NA,NA,2016-02-24,364000,"","",NA,NA,NA
"3829",427120,427120,517033,1950,NA,2,1,0,1,NA,NA,NA,1025,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",3716,"Rebecca","","St","","","3716 Rebecca St","Houston","TX",77021,"","Residential","SingleFamily","",29.681865,-95.370106,NA,NA,5000,0.1148,"",NA,NA,NA,"",NA,NA,41816,NA,NA,NA,NA,2016-03-09,45800,"","",NA,NA,NA
"3867",431397,431397,521476,1951,6,3,2,0,2,1,NA,1,1456,NA,400,"Traditional","Aluminum/vinyl","Central",NA,"Single Family","","Average","",NA,"","Slab",NA,"Attached Frame","Central",NA,NA,"Attached Frame Garage","","Average",NA,NA,"Available","Gas","Public","Public",5451,"Shady Creek","N","Dr","","","5451 N Shady Creek Dr","Houston","TX",77017,"","Residential","Single Family Residence / Townhouse","077-259-004-0031",29.67464,-95.24121,NA,NA,7539,0.1731,"",NA,NA,NA,"Neighborhood",0,0,76089,NA,1929,2015,NA,2016-02-22,62500,"Grant Deed","BERRY ADA H",NA,NA,NA
"3881",437861,437861,528213,2006,NA,3,2,0,2,NA,NA,NA,1239,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1641,"Nichole Woods","","Dr","","","1641 Nichole Woods Dr","Houston","TX",77047,"","Residential","SingleFamily","",29.62166,-95.39541,NA,NA,2465,0.0566,"",NA,NA,NA,"",NA,NA,109811,NA,NA,NA,NA,2016-04-27,132063,"","",NA,NA,NA
"3883",437863,437863,528215,2005,NA,4,2.5,1,2,NA,NA,NA,2196,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",11927,"Sanspereil","","Dr","","","11927 Sanspereil Dr","Houston","TX",77047,"","Residential","SingleFamily","",29.622602,-95.393212,NA,NA,3349,0.0769,"",NA,NA,NA,"",NA,NA,152886,NA,NA,NA,NA,2016-06-27,177000,"","",NA,NA,NA
"3971",451176,451176,542044,2006,NA,2,2,0,2,NA,NA,NA,1501,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",8715,"Meadowcroft","","Dr","Unit","801","8715 Meadowcroft Dr UNIT 801","Houston","TX",77063,"","Residential","SingleFamily","",29.730932,-95.51763,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,173940,NA,NA,NA,NA,2016-07-14,205000,"","",NA,NA,NA
"3979",456315,456315,547335,1970,NA,3,2,0,2,NA,NA,NA,1501,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",12962,"Westleigh","","Dr","","","12962 Westleigh Dr","Houston","TX",77077,"","Residential","SingleFamily","",29.748635,-95.616786,NA,NA,7718,0.1772,"",NA,NA,NA,"",NA,NA,185000,NA,NA,NA,NA,2016-08-08,235000,"","",NA,NA,NA
"3981",456317,456317,547337,1969,NA,4,2,0,2,NA,NA,NA,1729,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",12863,"Westella","","Dr","","","12863 Westella Dr","Houston","TX",77077,"","Residential","SingleFamily","",29.747496,-95.613841,NA,NA,7930,0.182,"",NA,NA,NA,"",NA,NA,188481,NA,NA,NA,NA,2016-05-06,245000,"","",NA,NA,NA
"3982",456318,456318,547338,1970,NA,3,2,0,2,NA,NA,NA,1647,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",12847,"Westella","","Dr","","","12847 Westella Dr","Houston","TX",77077,"","Residential","SingleFamily","",29.747516,-95.613029,NA,NA,7927,0.182,"",NA,NA,NA,"",NA,NA,184348,NA,NA,NA,NA,2016-10-04,211000,"","",NA,NA,NA
"3987",456323,456323,547343,1982,NA,3,2,0,2,NA,NA,NA,1850,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",2235,"Briarwest","","Blvd","","","2235 Briarwest Blvd","Houston","TX",77077,"","Residential","SingleFamily","",29.741321,-95.613905,NA,NA,5000,0.1148,"",NA,NA,NA,"",NA,NA,182380,NA,NA,NA,NA,2016-09-27,220000,"","",NA,NA,NA
"4037",462866,462866,554139,1986,NA,3,2,0,2,NA,NA,NA,1532,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",17430,"Hamilwood","","Dr","","","17430 Hamilwood Dr","Houston","TX",77095,"","Residential","SingleFamily","",29.887675,-95.675084,NA,NA,6707,0.154,"",NA,NA,NA,"",NA,NA,127743,NA,NA,NA,NA,2016-06-10,150000,"","",NA,NA,NA
"4040",462869,462869,554142,1988,NA,3,2,0,2,NA,NA,NA,1560,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",17426,"Masonridge","","Dr","","","17426 Masonridge Dr","Houston","TX",77095,"","Residential","SingleFamily","",29.888392,-95.674901,NA,NA,6298,0.1446,"",NA,NA,NA,"",NA,NA,130320,NA,NA,NA,NA,2016-06-20,150000,"","",NA,NA,NA
"4053",462882,462882,554155,1991,NA,4,2.5,1,2,NA,NA,NA,2837,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7926,"Ivy Trail","","Ct","","","7926 Ivy Trail Ct","Houston","TX",77095,"","Residential","SingleFamily","",29.893764,-95.675221,NA,NA,8860,0.2034,"",NA,NA,NA,"",NA,NA,239182,NA,NA,NA,NA,2016-06-01,250000,"","",NA,NA,NA
"4055",462884,462884,554157,1992,NA,4,3.5,1,3,NA,NA,NA,3112,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",17502,"Rustling Aspen","","Ln","","","17502 Rustling Aspen Ln","Houston","TX",77095,"","Residential","SingleFamily","",29.894562,-95.677109,NA,NA,11565,0.2655,"",NA,NA,NA,"",NA,NA,262190,NA,NA,NA,NA,2016-08-26,266750,"","",NA,NA,NA
"4071",466099,466099,557488,1956,NA,3,1.5,1,1,NA,NA,NA,1569,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",9118,"Parkette","","Dr","","","9118 Parkette Dr","Houston","TX",77078,"","Residential","SingleFamily","",29.848417,-95.257234,NA,NA,6899,0.1584,"",NA,NA,NA,"",NA,NA,67406,NA,NA,NA,NA,2016-04-22,61000,"","",NA,NA,NA
"4090",467312,467312,558738,1967,NA,3,2,0,2,NA,NA,NA,2070,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7650,"Glen Prairie","","St","","","7650 Glen Prairie St","Houston","TX",77061,"","Residential","SingleFamily","",29.673708,-95.282687,NA,NA,10125,0.2324,"",NA,NA,NA,"",NA,NA,183291,NA,NA,NA,NA,2016-02-23,157102,"","",NA,NA,NA
"4113",472685,472685,564318,1951,NA,2,1,0,1,NA,NA,NA,1101,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1214,"Bay Oaks","","Rd","","","1214 Bay Oaks Rd","Houston","TX",77008,"","Residential","SingleFamily","",29.793055,-95.414235,NA,NA,7479,0.1717,"",NA,NA,NA,"",NA,NA,344103,NA,NA,NA,NA,2016-10-05,3e+05,"","",NA,NA,NA
"4117",472689,472689,564322,2005,NA,3,2.5,1,2,NA,NA,NA,1804,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1312,"Prince","","St","","","1312 Prince St","Houston","TX",77008,"","Residential","SingleFamily","",29.794711,-95.41293,NA,NA,2500,0.0574,"",NA,NA,NA,"",NA,NA,340878,NA,NA,NA,NA,2016-03-23,356250,"","",NA,NA,NA
"4121",479458,479458,571331,1979,NA,3,2,0,2,NA,NA,NA,1744,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7218,"Corta Calle","","Dr","","","7218 Corta Calle Dr","Houston","TX",77083,"","Residential","SingleFamily","",29.696443,-95.662945,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,104430,NA,NA,NA,NA,2016-07-01,129900,"","",NA,NA,NA
"4130",479467,479467,571340,1980,NA,3,2.5,1,2,NA,NA,NA,1920,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",6711,"La Sombra","","Dr","","","6711 La Sombra Dr","Houston","TX",77083,"","Residential","SingleFamily","",29.705916,-95.666269,NA,NA,5980,0.1373,"",NA,NA,NA,"",NA,NA,116031,NA,NA,NA,NA,2016-03-23,127645,"","",NA,NA,NA
"4158",484102,484102,576176,1928,NA,3,2,0,2,NA,NA,NA,1616,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1017,"Robbie","","St","","","1017 Robbie St","Houston","TX",77009,"","Residential","SingleFamily","",29.804413,-95.385052,NA,NA,4791,0.11,"",NA,NA,NA,"",NA,NA,213401,NA,NA,NA,NA,2016-06-27,450000,"","",NA,NA,NA
"4165",484109,484109,576183,1920,NA,3,3,0,3,NA,NA,NA,2430,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",712,"Aurora","","St","","","712 Aurora St","Houston","TX",77009,"","Residential","SingleFamily","",29.809572,-95.39063,NA,NA,6534,0.15,"",NA,NA,NA,"",NA,NA,302726,NA,NA,NA,NA,2016-02-22,6e+05,"","",NA,NA,NA
"4172",486134,486134,578268,2003,8,3,2,0,2,1,NA,1,2472,NA,420,"Traditional","Brick Veneer","Central",NA,"Single Family","","Average","",1,"Metal","Slab",NA,"","Central",NA,NA,"Attached Masonry Garage","","Good",NA,NA,"Available","Gas","Public","Public",10326,"Heaven Leigh","","Trail","","","10326 Heaven Leigh Trail","Houston","TX",77064,"","Residential","Single Family Residence / Townhouse","123-875-002-0056",29.93393,-95.52367,NA,NA,6325,0.1452,"",NA,NA,NA,"",0,0,180198,NA,4957,2015,NA,2016-09-24,182000,"Grant Deed","PHAN THAO T",NA,NA,NA
"4179",487600,487600,579795,2016,NA,3,3,0,3,0,NA,NA,1889,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"Available","Gas","Public","Public",4810,"Elysian","","St","","","4810 Elysian St","Houston","TX",77009,"","Residential","Single Family Residence / Townhouse","031-137-000-0002",29.803991,-95.351228,NA,NA,7500,0.1722,"",NA,NA,NA,"",41250,0,41250,NA,1046,2015,NA,2016-08-04,301000,"Grant Deed","BOYYA PROPERTY INVESTMENTS LLC",NA,NA,NA
"4183",487604,487604,579799,2016,NA,3,2.5,1,2,NA,NA,NA,1422,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",1022,"Hillstar","","St","","","1022 Hillstar St","Houston","TX",77009,"","Residential","SingleFamily","",29.798946,-95.357956,NA,NA,4595,0.1055,"",NA,NA,NA,"",NA,NA,71496,NA,NA,NA,NA,2016-08-03,239434,"","",NA,NA,NA
"4213",493247,493247,585655,1976,NA,3,3,0,3,NA,NA,NA,1824,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7314,"Dairy Ashford","S","Rd","","","7314 S Dairy Ashford Rd","Houston","TX",77072,"","Residential","SingleFamily","",29.697926,-95.605273,NA,NA,1951,0.0448,"",NA,NA,NA,"",NA,NA,70206,NA,NA,NA,NA,2016-07-20,108500,"","",NA,NA,NA
"4216",493250,493250,585658,1976,NA,3,2.5,1,2,NA,NA,NA,1824,NA,NA,"","","",NA,"","","","",NA,"","",NA,"","",NA,NA,"","","",NA,NA,"","","","",7238,"Dairy Ashford","S","Rd","","","7238 S Dairy Ashford Rd","Houston","TX",77072,"","Residential","SingleFamily","",29.698507,-95.604829,NA,NA,2003,0.046,"",NA,NA,NA,"",NA,NA,79343,NA,NA,NA,NA,2016-07-29,105000,"","",NA,NA,NA
